user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
用户43806,2020/6/11 18:05,--,1,0,0,中国民航大学理学院
用户43800,2020/6/11 18:05,--,1,0,0,长治学院
用户43801,2020/6/11 18:05,--,1,0,0,中国传媒大学
用户43802,2020/6/11 18:05,--,1,0,0,中国地质大学(北京)
用户43803,2020/6/11 18:05,--,1,0,0,中国地质大学(北京)
用户43804,2020/6/11 18:05,--,1,0,0,中国地质大学(北京)
用户43805,2020/6/11 18:05,--,1,0,0,中国民航大学
用户43799,2020/6/11 18:05,--,1,0,0,长安大学
用户43794,2020/6/11 18:05,--,1,0,0,杨凌职业技术学院
用户43795,2020/6/11 18:05,--,1,0,0,榆林学院
用户43796,2020/6/11 18:05,--,1,0,0,运城学院
用户43797,2020/6/11 18:05,--,1,0,0,运城学院
用户43798,2020/6/11 18:05,--,1,0,0,长安大学
用户43791,2020/6/11 18:05,--,1,0,0,杨凌职业技术学院
用户43792,2020/6/11 18:05,--,1,0,0,杨凌职业技术学院
用户43793,2020/6/11 18:05,--,1,0,0,杨凌职业技术学院
用户43789,2020/6/11 18:05,--,1,0,0,燕山大学
用户43790,2020/6/11 18:05,--,1,0,0,杨凌职业技术学院
用户43783,2020/6/11 18:05,--,1,0,0,新疆乌鲁木齐职业大学
用户43784,2020/6/11 18:05,--,1,0,0,邢台学院
用户43785,2020/6/11 18:05,--,1,0,0,邢台学院
用户43786,2020/6/11 18:05,--,1,0,0,邢台学院
用户43787,2020/6/11 18:05,--,1,0,0,延安大学
用户43788,2020/6/11 18:05,--,1,0,0,延安大学
用户43778,2020/6/11 18:05,--,1,0,0,咸阳师范学院
用户43779,2020/6/11 18:05,--,1,0,0,咸阳师范学院
用户43780,2020/6/11 18:05,--,1,0,0,咸阳职业技术学院
用户43781,2020/6/11 18:05,--,1,0,0,咸阳职业技术学院
用户43782,2020/6/11 18:05,--,1,0,0,新疆乌鲁木齐职业大学
用户43776,2020/6/11 18:05,--,1,0,0,西北农林科技大学
用户43777,2020/6/11 18:05,--,1,0,0,西北师范大学
用户43775,2020/6/11 18:05,--,1,0,0,西北农林科技大学
用户43773,2020/6/11 18:05,--,1,0,0,西北农林科技大学
用户43774,2020/6/11 18:05,--,1,0,0,西北农林科技大学
用户43767,2020/6/11 18:05,--,1,0,0,西北工业大学
用户43768,2020/6/11 18:05,--,1,0,0,西北工业大学
用户43769,2020/6/11 18:05,--,1,0,0,西北工业大学
用户43770,2020/6/11 18:05,--,1,0,0,西北民族大学
用户43771,2020/6/11 18:05,--,1,0,0,西北民族大学
用户43772,2020/6/11 18:05,--,1,0,0,西北民族大学
用户43758,2020/6/11 18:04,--,1,0,0,西安铁路职业技术学院
用户43759,2020/6/11 18:04,--,1,0,0,西安邮电大学
用户43760,2020/6/11 18:04,--,1,0,0,西安邮电大学
用户43761,2020/6/11 18:04,--,1,0,0,西安职业技术学院
用户43762,2020/6/11 18:04,--,1,0,0,西安职业技术学院
用户43763,2020/6/11 18:04,--,1,0,0,西北工业大学
用户43764,2020/6/11 18:04,--,1,0,0,西北工业大学
用户43757,2020/6/11 18:04,--,1,0,0,西安欧亚学院
用户43753,2020/6/11 18:04,--,1,0,0,西安理工大学
用户43754,2020/6/11 18:04,--,1,0,0,西安理工大学
用户43755,2020/6/11 18:04,--,1,0,0,西安理工大学
用户43756,2020/6/11 18:04,--,1,0,0,西安理工大学
用户43749,2020/6/11 18:04,--,1,0,0,西安建筑科技大学
用户43750,2020/6/11 18:04,--,1,0,0,西安建筑科技大学
用户43751,2020/6/11 18:04,--,1,0,0,西安交通大学
用户43752,2020/6/11 18:04,--,1,0,0,西安交通大学
用户43748,2020/6/11 18:04,--,1,0,0,西安航空职业技术学院
用户43742,2020/6/11 18:04,--,1,0,0,乌鲁木齐职业大学
用户43743,2020/6/11 18:04,--,1,0,0,西安财经学院
用户43744,2020/6/11 18:04,--,1,0,0,西安电力高等专科学校
用户43745,2020/6/11 18:04,--,1,0,0,西安电子科技大学
用户43746,2020/6/11 18:04,--,1,0,0,西安电子科技大学
用户43747,2020/6/11 18:04,--,1,0,0,西安航空学院
用户43741,2020/6/11 18:04,--,1,0,0,天水师范学院
用户43738,2020/6/11 18:04,--,1,0,0,天津师范大学
用户43739,2020/6/11 18:04,--,1,0,0,天津师范大学
用户43740,2020/6/11 18:04,--,1,0,0,
用户43733,2020/6/11 18:04,--,1,0,0,太原理工大学
用户43734,2020/6/11 18:04,--,1,0,0,天津科技大学
用户43735,2020/6/11 18:04,--,1,0,0,天津科技大学
用户43736,2020/6/11 18:04,--,1,0,0,天津农学院
用户43737,2020/6/11 18:04,--,1,0,0,天津商业大学
用户43728,2020/6/11 18:03,--,1,0,0,太原科技大学
用户43729,2020/6/11 18:03,--,1,0,0,太原理工大学
用户43730,2020/6/11 18:03,--,1,0,0,太原理工大学
用户43731,2020/6/11 18:03,--,1,0,0,太原理工大学
用户43732,2020/6/11 18:03,--,1,0,0,太原理工大学
用户43725,2020/6/11 18:03,--,1,0,0,太原科技大学
用户43726,2020/6/11 18:03,--,1,0,0,太原科技大学
用户43727,2020/6/11 18:03,--,1,0,0,太原科技大学
用户43723,2020/6/11 18:03,--,1,0,0,太原工业学院
用户43724,2020/6/11 18:03,--,1,0,0,太原工业学院
用户43717,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43718,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43719,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43720,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43721,2020/6/11 18:03,--,1,0,0,首都师范大学
用户43722,2020/6/11 18:03,--,1,0,0,太原大学外语师范学院
用户43711,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43712,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43713,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43714,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43715,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43716,2020/6/11 18:03,--,1,0,0,石家庄学院
用户43709,2020/6/11 18:03,--,1,0,0,石家庄铁道大学
用户43710,2020/6/11 18:03,--,1,0,0,石家庄铁道大学
用户43705,2020/6/11 18:03,--,1,0,0,陕西邮电职业技术学院
用户43706,2020/6/11 18:03,--,1,0,0,陕西中医学院
用户43707,2020/6/11 18:03,--,1,0,0,石家庄经济学院
用户43708,2020/6/11 18:03,--,1,0,0,石家庄铁道大学
用户43701,2020/6/11 18:03,--,1,0,0,陕西省西安市西北工业大学
用户43702,2020/6/11 18:03,--,1,0,0,陕西师范大学
用户43703,2020/6/11 18:03,--,1,0,0,陕西师范大学
用户43704,2020/6/11 18:03,--,1,0,0,陕西邮电职业技术学院
用户43695,2020/6/11 18:03,--,1,0,0,陕西国际商贸学院
用户43696,2020/6/11 18:03,--,1,0,0,陕西交通职业技术学院
用户43697,2020/6/11 18:03,--,1,0,0,陕西科技大学
用户43698,2020/6/11 18:03,--,1,0,0,陕西科技大学
用户43699,2020/6/11 18:03,--,1,0,0,陕西能源职业技术学院
用户43700,2020/6/11 18:03,--,1,0,0,陕西能源职业技术学院
用户43693,2020/6/11 18:03,--,1,0,0,陕西国防工业职业技术学院
用户43694,2020/6/11 18:03,--,1,0,0,陕西国际商贸学院
用户43689,2020/6/11 18:03,--,1,0,0,山西职业技术学院
用户43690,2020/6/11 18:03,--,1,0,0,山西职业技术学院
用户43691,2020/6/11 18:03,--,1,0,0,陕西国防工业职业技术学院
用户43692,2020/6/11 18:03,--,1,0,0,陕西国防工业职业技术学院
用户43685,2020/6/11 18:03,--,1,0,0,山西省财政税务专科学校
用户43686,2020/6/11 18:03,--,1,0,0,山西师范大学
用户43687,2020/6/11 18:03,--,1,0,0,山西长治学院
用户43688,2020/6/11 18:03,--,1,0,0,山西长治学院
用户43684,2020/6/11 18:03,--,1,0,0,山西农业大学
用户43678,2020/6/11 18:03,--,1,0,0,山西金融职业学院
用户43679,2020/6/11 18:03,--,1,0,0,山西金融职业学院
用户43680,2020/6/11 18:03,--,1,0,0,山西农业大学
用户43681,2020/6/11 18:03,--,1,0,0,山西农业大学
用户43682,2020/6/11 18:03,--,1,0,0,山西农业大学
用户43683,2020/6/11 18:03,--,1,0,0,山西农业大学
用户43677,2020/6/11 18:03,--,1,0,0,山西机电职业技术学院
用户43672,2020/6/11 18:03,--,1,0,0,山西财税专科学校
用户43673,2020/6/11 18:03,--,1,0,0,山西大同大学
用户43674,2020/6/11 18:03,--,1,0,0,山西大学商务学院
用户43675,2020/6/11 18:03,--,1,0,0,山西大学商务学院
用户43676,2020/6/11 18:03,--,1,0,0,山西大学商务学院
用户43669,2020/6/11 18:03,--,1,0,0,宁夏大学
用户43670,2020/6/11 18:03,--,1,0,0,清华大学
用户43671,2020/6/11 18:03,--,1,0,0,清华大学
用户43666,2020/6/11 18:03,--,1,0,0,宁夏大学
用户43667,2020/6/11 18:03,--,1,0,0,宁夏大学
用户43668,2020/6/11 18:03,--,2,0,0,宁夏大学
用户43661,2020/6/11 18:03,--,1,0,0,内蒙古农业大学
用户43662,2020/6/11 18:03,--,1,0,0,内蒙古农业大学
用户43663,2020/6/11 18:03,--,1,0,0,内蒙古农业大学
用户43664,2020/6/11 18:03,--,1,0,0,内蒙古农业大学
用户43665,2020/6/11 18:03,--,1,0,0,内蒙古师范大学
用户43655,2020/6/11 18:03,--,1,0,0,南开大学
用户43656,2020/6/11 18:03,--,1,0,0,南开大学
用户43657,2020/6/11 18:03,--,1,0,0,内蒙古财经大学
用户43658,2020/6/11 18:03,--,1,0,0,内蒙古大学
用户43659,2020/6/11 18:03,--,1,0,0,内蒙古科技大学
用户43660,2020/6/11 18:03,--,1,0,0,内蒙古科技大学
用户43653,2020/6/11 18:03,--,1,0,0,陇东学院
用户43654,2020/6/11 18:03,--,1,0,0,南开大学
用户43642,2020/6/11 18:01,--,1,0,0,廊坊职业技术学院
用户43643,2020/6/11 18:01,--,1,0,0,廊坊职业技术学院
用户43644,2020/6/11 18:01,--,1,0,0,廊坊职业技术学院
用户43645,2020/6/11 18:01,--,1,0,0,廊坊职业技术学院
用户43646,2020/6/11 18:01,--,1,0,0,陇东学院
用户43639,2020/6/11 18:01,--,1,0,0,廊坊燕京职业技术学院
用户43640,2020/6/11 18:01,--,1,0,0,廊坊燕京职业技术学院
用户43641,2020/6/11 18:01,--,1,0,0,廊坊燕京职业技术学院
用户43637,2020/6/11 18:01,--,1,0,0,兰州理工大学
用户43638,2020/6/11 18:01,--,1,0,0,兰州理工大学
用户43631,2020/6/11 18:01,--,1,0,0,兰州大学
用户43632,2020/6/11 18:01,--,1,0,0,兰州大学
用户43633,2020/6/11 18:01,--,1,0,0,兰州工业学院
用户43634,2020/6/11 18:01,--,1,0,0,兰州工业学院
用户43635,2020/6/11 18:01,--,1,0,0,兰州交通大学
用户43636,2020/6/11 18:01,--,1,0,0,兰州理工大学
用户43626,2020/6/11 18:01,--,1,0,0,晋城职业技术学院
用户43627,2020/6/11 18:01,--,1,0,0,晋城职业技术学院
用户43628,2020/6/11 18:01,--,1,0,0,晋城职业技术学院
用户43629,2020/6/11 18:01,--,1,0,0,空军工程大学
用户43630,2020/6/11 18:01,--,1,0,0,兰州城市学院
用户43623,2020/6/11 18:01,--,1,0,0,华北科技学院
用户43624,2020/6/11 18:01,--,1,0,0,华北科技学院
用户43625,2020/6/11 18:01,--,1,0,0,晋城职业技术学院
用户43621,2020/6/11 18:01,--,1,0,0,华北科技学院
用户43622,2020/6/11 18:01,--,1,0,0,华北科技学院
用户43615,2020/6/11 18:01,--,1,0,0,衡水学院
用户43616,2020/6/11 18:01,--,1,0,0,衡水学院
用户43617,2020/6/11 18:01,--,1,0,0,华北电力大学
用户43618,2020/6/11 18:01,--,1,0,0,华北电力大学
用户43619,2020/6/11 18:01,--,1,0,0,华北科技学院
用户43620,2020/6/11 18:01,--,1,0,0,华北科技学院
用户43609,2020/6/11 18:01,--,1,0,0,河西学院
用户43610,2020/6/11 18:01,--,1,0,0,河西学院
用户43611,2020/6/11 18:01,--,1,0,0,河西学院
用户43612,2020/6/11 18:01,--,1,0,0,衡水学院
用户43613,2020/6/11 18:01,--,1,0,0,衡水学院
用户43614,2020/6/11 18:01,--,1,0,0,衡水学院
用户43607,2020/6/11 18:01,--,1,0,0,河西学院
用户43608,2020/6/11 18:01,--,1,0,0,河西学院
用户43604,2020/6/11 18:01,--,1,0,0,河西学院
用户43605,2020/6/11 18:01,--,1,0,0,河西学院
用户43606,2020/6/11 18:01,--,1,0,0,河西学院
用户43599,2020/6/11 18:01,--,1,0,0,河西学院
用户43600,2020/6/11 18:01,--,1,0,0,河西学院
用户43601,2020/6/11 18:01,--,1,0,0,河西学院
用户43602,2020/6/11 18:01,--,1,0,0,河西学院
用户43603,2020/6/11 18:01,--,1,0,0,河西学院
用户43593,2020/6/11 18:01,--,1,0,0,河北师范大学
用户43594,2020/6/11 18:01,--,1,0,0,河北师范大学
用户43595,2020/6/11 18:01,--,1,0,0,河北师范大学
用户43596,2020/6/11 18:01,--,1,0,0,河北师范大学
用户43597,2020/6/11 18:01,--,1,0,0,河北司法警官职业学院
用户43598,2020/6/11 18:01,--,1,0,0,河西学院
用户43591,2020/6/11 18:01,--,1,0,0,河北省邯郸学院
用户43592,2020/6/11 18:01,--,1,0,0,河北省邯郸学院
用户43588,2020/6/11 18:00,--,1,0,0,河北民族师范学院
用户43589,2020/6/11 18:00,--,1,0,0,河北民族师范学院
用户43590,2020/6/11 18:00,--,1,0,0,河北省邯郸市邯郸职业技术学院
用户43583,2020/6/11 18:00,--,1,0,0,河北工业大学
用户43584,2020/6/11 18:00,--,1,0,0,河北工业大学
用户43585,2020/6/11 18:00,--,1,0,0,河北工业大学
用户43586,2020/6/11 18:00,--,1,0,0,河北工业大学
用户43587,2020/6/11 18:00,--,1,0,0,河北金融学院
用户43582,2020/6/11 18:00,--,1,0,0,河北工业大学
用户43575,2020/6/11 18:00,--,1,0,0,河北大学
用户43576,2020/6/11 18:00,--,1,0,0,河北大学
用户43577,2020/6/11 18:00,--,1,0,0,河北大学
用户43578,2020/6/11 18:00,--,1,0,0,河北大学
用户43579,2020/6/11 18:00,--,1,0,0,河北工程大学
用户43580,2020/6/11 18:00,--,1,0,0,河北工程大学
用户43581,2020/6/11 18:00,--,1,0,0,河北工业大学
用户43569,2020/6/11 18:00,--,1,0,0,汉中职业技术学院
用户43570,2020/6/11 18:00,--,1,0,0,汉中职业技术学院
用户43571,2020/6/11 18:00,--,1,0,0,汉中职业技术学院
用户43572,2020/6/11 18:00,--,1,0,0,河北保定华北电力大学
用户43573,2020/6/11 18:00,--,1,0,0,河北保定华北电力大学
用户43574,2020/6/11 18:00,--,1,0,0,河北保定华北电力大学
用户43567,2020/6/11 18:00,--,1,0,0,邯郸职业技术学院
用户43568,2020/6/11 18:00,--,1,0,0,邯郸职业技术学院
用户43564,2020/6/11 18:00,--,1,0,0,甘肃中医药大学
用户43565,2020/6/11 18:00,--,1,0,0,甘肃中医药大学
用户43566,2020/6/11 18:00,--,1,0,0,邯郸学院数学系
用户43559,2020/6/11 18:00,--,1,0,0,甘肃民族师范学院
用户43560,2020/6/11 18:00,--,1,0,0,甘肃农业大学
用户43561,2020/6/11 18:00,--,1,0,0,甘肃中医学院
用户43562,2020/6/11 18:00,--,1,0,0,甘肃中医学院
用户43563,2020/6/11 18:00,--,1,0,0,甘肃中医学院
用户43558,2020/6/11 18:00,--,1,0,0,甘肃联合大学
用户43552,2020/6/11 18:00,--,1,0,0,东北大学
用户43553,2020/6/11 18:00,--,1,0,0,东北大学
用户43554,2020/6/11 18:00,--,1,0,0,东北大学
用户43555,2020/6/11 18:00,--,1,0,0,鄂尔多斯学院
用户43556,2020/6/11 18:00,--,1,0,0,甘肃畜牧工程职业技术学院
用户43557,2020/6/11 18:00,--,1,0,0,甘肃联合大学
用户43551,2020/6/11 18:00,--,1,0,0,东北大学
用户43547,2020/6/11 18:00,--,1,0,0,沧州师范学院
用户43548,2020/6/11 18:00,--,1,0,0,承德石油高等专科学校
用户43549,2020/6/11 18:00,--,1,0,0,定西师范高等专科学校
用户43550,2020/6/11 18:00,--,1,0,0,东北大学
用户43543,2020/6/11 18:00,--,1,0,0,北京邮电大学
用户43544,2020/6/11 18:00,--,1,0,0,北京邮电大学
用户43545,2020/6/11 18:00,--,1,0,0,北京邮电大学
用户43546,2020/6/11 18:00,--,1,0,0,北京邮电大学世纪学院
用户43540,2020/6/11 18:00,--,1,0,0,北京信息职业技术学院
用户43541,2020/6/11 18:00,--,1,0,0,北京信息职业技术学院
用户43542,2020/6/11 18:00,--,1,0,0,北京信息职业技术学院
用户43535,2020/6/11 18:00,--,1,0,0,北京农业职业学院
用户43536,2020/6/11 18:00,2020/6/11 20:47,1,0,0,北京石油化工学院
用户43537,2020/6/11 18:00,--,1,0,0,北京石油化工学院
用户43538,2020/6/11 18:00,--,1,0,0,北京石油化工学院
用户43539,2020/6/11 18:00,--,1,0,0,
用户43528,2020/6/11 18:00,--,1,0,0,北京理工大学
用户43529,2020/6/11 18:00,--,1,0,0,北京理工大学
用户43530,2020/6/11 18:00,--,1,0,0,北京理工大学
用户43531,2020/6/11 18:00,--,1,0,0,北京联合大学
用户43532,2020/6/11 18:00,--,1,0,0,北京联合大学
用户43533,2020/6/11 18:00,--,1,0,0,北京林业大学
用户43534,2020/6/11 18:00,--,1,0,0,北京林业大学
用户43527,2020/6/11 18:00,--,1,0,0,北京理工大学
用户43522,2020/6/11 18:00,--,1,0,0,北京交通大学
用户43523,2020/6/11 18:00,--,1,0,0,北京科技大学
用户43524,2020/6/11 18:00,--,1,0,0,北京劳动保障职业学院
用户43525,2020/6/11 18:00,--,1,0,0,北京劳动保障职业学院
用户43526,2020/6/11 18:00,--,1,0,0,北京劳动保障职业学院
用户43520,2020/6/11 18:00,--,1,0,0,北京建筑工程学院
用户43521,2020/6/11 18:00,--,1,0,0,北京交通大学
用户43519,2020/6/11 18:00,--,1,0,0,北京化工大学
用户43518,2020/6/11 18:00,--,1,0,0,北京工业职业技术学院
用户43512,2020/6/11 18:00,--,1,0,0,北京工业大学
用户43513,2020/6/11 18:00,--,1,0,0,北京工业大学
用户43514,2020/6/11 18:00,--,1,0,0,北京工业职业技术学院
用户43515,2020/6/11 18:00,--,1,0,0,北京工业职业技术学院
用户43516,2020/6/11 18:00,--,1,0,0,北京工业职业技术学院
用户43517,2020/6/11 18:00,--,1,0,0,北京工业职业技术学院
用户43511,2020/6/11 18:00,--,1,0,0,北京工业大学
用户43507,2020/6/11 18:00,2020/6/11 23:39,1,0,0,北京服装学院
用户43508,2020/6/11 18:00,--,1,0,0,北京工业大学
用户43509,2020/6/11 18:00,--,1,0,0,北京工业大学
用户43510,2020/6/11 18:00,--,1,0,0,北京工业大学
用户43503,2020/6/11 18:00,--,1,0,0,中国药科大学
用户43504,2020/6/11 18:00,--,1,0,0,北方工业大学
用户43505,2020/6/11 18:00,--,1,0,0,北京电子科技学院
用户43506,2020/6/11 18:00,--,1,0,0,北京电子科技职业学院
用户43496,2020/6/11 18:00,--,1,0,0,中国计量学院
用户43497,2020/6/11 18:00,2020/6/16 19:47,1,0,1.15,中国计量学院
用户43498,2020/6/11 18:00,--,1,0,0,中国计量学院现代科技学院
用户43499,2020/6/11 18:00,--,1,0,0,中国计量学院现代科技学院
用户43500,2020/6/11 18:00,--,1,0,0,中国矿业大学
用户43501,2020/6/11 18:00,--,1,0,0,中国矿业大学徐海学院
用户43502,2020/6/11 18:00,--,1,0,0,中国人民解放军空军勤务学院
用户43495,2020/6/11 18:00,--,1,0,0,中国计量学院
用户43491,2020/6/11 18:00,--,1,0,0,中国计量学院
用户43492,2020/6/11 18:00,--,1,0,0,中国计量学院
用户43493,2020/6/11 18:00,--,1,0,0,杭州下沙高教园中国计量学院
用户43494,2020/6/11 18:00,--,1,0,0,中国计量学院
用户43487,2020/6/11 18:00,--,1,0,0,浙江医学高等专科学校
用户43488,2020/6/11 18:00,--,1,0,0,浙江越秀外国语学院
用户43489,2020/6/11 18:00,--,1,0,0,中国海洋大学
用户43490,2020/6/11 18:00,--,1,0,0,中国海洋大学
用户43486,2020/6/11 18:00,--,1,0,0,浙江外国语学院
用户43480,2020/6/11 18:00,--,1,0,0,浙江水利水电专科学校
用户43481,2020/6/11 18:00,--,1,0,0,浙江外国学院
用户43482,2020/6/11 18:00,--,1,0,0,浙江外国语学院
用户43483,2020/6/11 18:00,--,1,0,0,浙江外国语学院
用户43484,2020/6/11 18:00,--,1,0,0,浙江外国语学院
用户43485,2020/6/11 18:00,--,1,0,0,浙江外国语学院
用户43479,2020/6/11 18:00,--,1,0,0,浙江水利水电专科学校
用户43474,2020/6/11 17:59,--,1,0,0,浙江师范大学
用户43475,2020/6/11 17:59,--,1,0,0,浙江师范大学
用户43476,2020/6/11 17:59,--,1,0,0,浙江树人大学
用户43477,2020/6/11 17:59,--,1,0,0,浙江树人大学
用户43478,2020/6/11 17:59,--,1,0,0,浙江树人大学
用户43471,2020/6/11 17:59,--,1,0,0,浙江商业职业技术学院
用户43472,2020/6/11 17:59,--,1,0,0,浙江商业职业技术学院
用户43473,2020/6/11 17:59,--,1,0,0,浙江省台州科技职业学院
用户43469,2020/6/11 17:59,--,1,0,0,浙江商业职业技术学院
用户43470,2020/6/11 17:59,--,1,0,0,浙江商业职业技术学院
用户43463,2020/6/11 17:59,--,1,0,0,浙江农林大学
用户43464,2020/6/11 17:59,--,1,0,0,浙江农林大学
用户43465,2020/6/11 17:59,--,1,0,0,浙江农林大学
用户43466,2020/6/11 17:59,--,1,0,0,浙江农林大学
用户43467,2020/6/11 17:59,--,1,0,0,浙江农林大学
用户43468,2020/6/11 17:59,--,1,0,0,浙江农林大学
用户43457,2020/6/11 17:59,--,1,0,0,浙江理工大学
用户43458,2020/6/11 17:59,--,1,0,0,浙江理工大学
用户43459,2020/6/11 17:59,--,1,0,0,浙江理工大学
用户43460,2020/6/11 17:59,--,1,0,0,浙江理工大学
用户43461,2020/6/11 17:59,--,1,0,0,浙江理工大学
用户43462,2020/6/11 17:59,--,1,0,0,浙江理工大学
用户43455,2020/6/11 17:59,--,1,0,0,浙江经贸职业技术学院
用户43456,2020/6/11 17:59,--,1,0,0,浙江警察学院
用户43451,2020/6/11 17:59,--,1,0,0,浙江海洋学院
用户43452,2020/6/11 17:59,--,1,0,0,浙江海洋学院
用户43453,2020/6/11 17:59,--,1,0,0,浙江海洋学院
用户43454,2020/6/11 17:59,--,1,0,0,浙江交通职业技术学院
用户43447,2020/6/11 17:59,--,1,0,0,浙江工商大学
用户43448,2020/6/11 17:59,--,1,0,0,浙江工业大学
用户43449,2020/6/11 17:59,--,1,0,0,浙江工业职业技术学院
用户43450,2020/6/11 17:59,--,1,0,0,浙江工业职业技术学院
用户43446,2020/6/11 17:59,--,1,0,0,浙江工贸职业技术学院
用户43439,2020/6/11 17:59,--,1,0,0,浙江传媒学院
用户43440,2020/6/11 17:59,--,1,0,0,浙江大学城市学院
用户43441,2020/6/11 17:59,--,1,0,0,浙江大学城市学院
用户43442,2020/6/11 17:59,--,1,0,0,浙江大学城市学院
用户43443,2020/6/11 17:59,--,1,0,0,浙江大学城市学院
用户43444,2020/6/11 17:59,--,1,0,0,浙江工贸职业技术学院
用户43445,2020/6/11 17:59,--,1,0,0,浙江工贸职业技术学院
用户43433,2020/6/11 17:59,--,1,0,0,长春师范大学
用户43434,2020/6/11 17:59,--,1,0,0,长春职业技术学院
用户43435,2020/6/11 17:59,--,1,0,0,
用户43436,2020/6/11 17:59,--,1,0,0,浙江传媒学院
用户43437,2020/6/11 17:59,--,1,0,0,浙江传媒学院
用户43438,2020/6/11 17:59,--,1,0,0,浙江传媒学院
用户43431,2020/6/11 17:59,--,1,0,0,长春理工大学
用户43432,2020/6/11 17:59,--,1,0,0,长春师范大学
用户43427,2020/6/11 17:59,--,1,0,0,长春金融高等专科学校
用户43428,2020/6/11 17:59,--,1,0,0,长春金融高等专科学校
用户43429,2020/6/11 17:59,--,1,0,0,长春理工大学
用户43430,2020/6/11 17:59,--,1,0,0,长春理工大学
用户43423,2020/6/11 17:59,--,1,0,0,
用户43424,2020/6/11 17:59,--,1,0,0,长春大学
用户43425,2020/6/11 17:59,--,1,0,0,长春光华学院
用户43426,2020/6/11 17:59,--,1,0,0,长春建筑学院
用户43421,2020/6/11 17:59,--,1,0,0,装甲兵技术学院
用户43422,2020/6/11 17:59,--,1,0,0,长春﹒解放军装甲兵技术学院
用户43415,2020/6/11 17:59,--,1,0,0,扬州工业职业技术学院
